,Region,County,First Dose,Series Complete,Report as of
2009,Finger Lakes,Livingston,3409,141,01/15/2021
2010,Central New York,Madison,3551,372,01/15/2021
2011,Finger Lakes,Monroe,35713,4772,01/15/2021
2012,Mohawk Valley,Montgomery,2406,128,01/15/2021
2013,Long Island,Nassau,64217,8568,01/15/2021
2014,New York City,New York,58028,10702,01/15/2021
2015,Western New York,Niagara,9090,1369,01/15/2021
2016,Mohawk Valley,Oneida,12783,1217,01/15/2021
2017,Central New York,Onondaga,24562,2368,01/15/2021
2018,Finger Lakes,Ontario,5827,695,01/15/2021
2019,Mid-Hudson,Orange,11912,1447,01/15/2021
2020,Finger Lakes,Orleans,1206,97,01/15/2021
2021,Central New York,Oswego,4491,173,01/15/2021
2022,Mohawk Valley,Otsego,3861,192,01/15/2021
2023,Mid-Hudson,Putnam,3923,355,01/15/2021
2024,New York City,Queens,61079,7644,01/15/2021
2025,Capital Region,Rensselaer,6584,598,01/15/2021
2026,New York City,Richmond,16173,2333,01/15/2021
2027,Mid-Hudson,Rockland,12507,1475,01/15/2021
2028,Capital Region,Saratoga,11405,1191,01/15/2021
2029,Capital Region,Schenectady,7523,587,01/15/2021
2030,Mohawk Valley,Schoharie,1038,37,01/15/2021
2031,Southern Tier,Schuyler,1073,39,01/15/2021
2032,Finger Lakes,Seneca,1067,50,01/15/2021
2033,North Country,St. Lawrence,5738,993,01/15/2021
2034,Southern Tier,Steuben,3071,89,01/15/2021
2035,Long Island,Suffolk,57326,6240,01/15/2021
2036,Mid-Hudson,Sullivan,2612,111,01/15/2021
2037,Southern Tier,Tioga,1481,35,01/15/2021
2038,Southern Tier,Tompkins,5175,255,01/15/2021
2039,Mid-Hudson,Ulster,7609,666,01/15/2021
2040,Capital Region,Warren,3764,192,01/15/2021
2041,Capital Region,Washington,2197,92,01/15/2021
2042,Finger Lakes,Wayne,3839,248,01/15/2021
2043,Mid-Hudson,Westchester,41654,6092,01/15/2021
2044,Finger Lakes,Wyoming,1935,242,01/15/2021
2045,Finger Lakes,Yates,885,40,01/15/2021
2046,Capital Region,Albany,15776,1886,01/16/2021
2047,Western New York,Allegany,1266,61,01/16/2021
2048,New York City,Bronx,34809,3666,01/16/2021
2049,Southern Tier,Broome,9174,269,01/16/2021
2050,Western New York,Cattaraugus,2923,324,01/16/2021
2051,Central New York,Cayuga,4762,258,01/16/2021
2052,Western New York,Chautauqua,5121,568,01/16/2021
2053,Southern Tier,Chemung,4254,241,01/16/2021
2054,Southern Tier,Chenango,1642,60,01/16/2021
2055,North Country,Clinton,4900,868,01/16/2021
2056,Capital Region,Columbia,2684,162,01/16/2021
2057,Central New York,Cortland,2157,101,01/16/2021
2058,Southern Tier,Delaware,1398,16,01/16/2021
2059,Mid-Hudson,Dutchess,11278,1076,01/16/2021
2060,Western New York,Erie,44860,7404,01/16/2021
2061,North Country,Essex,1811,170,01/16/2021
2062,North Country,Franklin,2763,433,01/16/2021
2063,Mohawk Valley,Fulton,2284,141,01/16/2021
2064,Finger Lakes,Genesee,2140,164,01/16/2021
2065,Capital Region,Greene,1801,93,01/16/2021
2066,North Country,Hamilton,402,1,01/16/2021
2067,Mohawk Valley,Herkimer,2978,191,01/16/2021
2068,North Country,Jefferson,5055,243,01/16/2021
2069,New York City,Kings,58115,7568,01/16/2021
2070,North Country,Lewis,1589,24,01/16/2021
2071,Finger Lakes,Livingston,3523,156,01/16/2021
2072,Central New York,Madison,3663,377,01/16/2021
2073,Finger Lakes,Monroe,37475,4968,01/16/2021
2074,Mohawk Valley,Montgomery,2443,128,01/16/2021
2075,Long Island,Nassau,68680,9199,01/16/2021
2076,New York City,New York,64646,11375,01/16/2021
2077,Western New York,Niagara,9567,1541,01/16/2021
2078,Mohawk Valley,Oneida,13064,1222,01/16/2021
2079,Central New York,Onondaga,25425,2384,01/16/2021
2080,Finger Lakes,Ontario,6085,700,01/16/2021
2081,Mid-Hudson,Orange,12523,1646,01/16/2021
2082,Finger Lakes,Orleans,1243,102,01/16/2021
2083,Central New York,Oswego,4672,173,01/16/2021
2084,Mohawk Valley,Otsego,4112,240,01/16/2021
2085,Mid-Hudson,Putnam,4012,375,01/16/2021
2086,New York City,Queens,67050,8164,01/16/2021
2087,Capital Region,Rensselaer,6855,607,01/16/2021
2088,New York City,Richmond,19159,2595,01/16/2021
2089,Mid-Hudson,Rockland,12990,1586,01/16/2021
2090,Capital Region,Saratoga,11934,1217,01/16/2021
2091,Capital Region,Schenectady,7814,600,01/16/2021
2092,Mohawk Valley,Schoharie,1064,38,01/16/2021
2093,Southern Tier,Schuyler,1081,39,01/16/2021
2094,Finger Lakes,Seneca,1124,52,01/16/2021
2095,North Country,St. Lawrence,6000,994,01/16/2021
2096,Southern Tier,Steuben,3124,90,01/16/2021
2097,Long Island,Suffolk,59654,6580,01/16/2021
2098,Mid-Hudson,Sullivan,2684,119,01/16/2021
2099,Southern Tier,Tioga,1545,36,01/16/2021
2100,Southern Tier,Tompkins,5571,324,01/16/2021
2101,Mid-Hudson,Ulster,8040,852,01/16/2021
2102,Capital Region,Warren,3865,193,01/16/2021
2103,Capital Region,Washington,2260,92,01/16/2021
2104,Finger Lakes,Wayne,4000,255,01/16/2021
2105,Mid-Hudson,Westchester,43993,6616,01/16/2021
2106,Finger Lakes,Wyoming,2029,244,01/16/2021
2107,Finger Lakes,Yates,936,41,01/16/2021
2108,Capital Region,Albany,16509,1931,01/17/2021
2109,Western New York,Allegany,1284,62,01/17/2021
2110,New York City,Bronx,37087,3705,01/17/2021
2111,Southern Tier,Broome,9342,269,01/17/2021
2112,Western New York,Cattaraugus,3168,324,01/17/2021
2113,Central New York,Cayuga,4992,258,01/17/2021
2114,Western New York,Chautauqua,5551,570,01/17/2021
2115,Southern Tier,Chemung,4311,242,01/17/2021
2116,Southern Tier,Chenango,1671,60,01/17/2021
2117,North Country,Clinton,5039,868,01/17/2021
2118,Capital Region,Columbia,3030,167,01/17/2021
2119,Central New York,Cortland,2235,101,01/17/2021
2120,Southern Tier,Delaware,1431,16,01/17/2021
2121,Mid-Hudson,Dutchess,11871,1081,01/17/2021
2122,Western New York,Erie,46668,7440,01/17/2021
2123,North Country,Essex,1868,170,01/17/2021
2124,North Country,Franklin,2814,433,01/17/2021
2125,Mohawk Valley,Fulton,2381,141,01/17/2021
2126,Finger Lakes,Genesee,2241,168,01/17/2021
2127,Capital Region,Greene,2151,98,01/17/2021
2128,North Country,Hamilton,512,1,01/17/2021
2129,Mohawk Valley,Herkimer,3117,193,01/17/2021
2130,North Country,Jefferson,5286,250,01/17/2021
2131,New York City,Kings,64281,7739,01/17/2021
2132,North Country,Lewis,1678,24,01/17/2021
2133,Finger Lakes,Livingston,3641,160,01/17/2021
2134,Central New York,Madison,3827,379,01/17/2021
2135,Finger Lakes,Monroe,38652,5228,01/17/2021
2136,Mohawk Valley,Montgomery,2493,130,01/17/2021
2137,Long Island,Nassau,74108,9370,01/17/2021
2138,New York City,New York,71170,11631,01/17/2021
2139,Western New York,Niagara,9897,1549,01/17/2021
2140,Mohawk Valley,Oneida,13696,1224,01/17/2021
2141,Central New York,Onondaga,27226,2402,01/17/2021
2142,Finger Lakes,Ontario,6493,712,01/17/2021
2143,Mid-Hudson,Orange,12897,1650,01/17/2021
2144,Finger Lakes,Orleans,1306,103,01/17/2021
2145,Central New York,Oswego,5585,177,01/17/2021
2146,Mohawk Valley,Otsego,4207,241,01/17/2021
2147,Mid-Hudson,Putnam,4155,385,01/17/2021
2148,New York City,Queens,72960,8404,01/17/2021
2149,Capital Region,Rensselaer,7237,630,01/17/2021
2150,New York City,Richmond,21577,2633,01/17/2021
2151,Mid-Hudson,Rockland,13552,1599,01/17/2021
2152,Capital Region,Saratoga,12810,1231,01/17/2021
2153,Capital Region,Schenectady,8240,613,01/17/2021
2154,Mohawk Valley,Schoharie,1104,38,01/17/2021
2155,Southern Tier,Schuyler,1088,39,01/17/2021
2156,Finger Lakes,Seneca,1368,52,01/17/2021
2157,North Country,St. Lawrence,6217,994,01/17/2021
2158,Southern Tier,Steuben,3464,91,01/17/2021
2159,Long Island,Suffolk,63112,6654,01/17/2021
2160,Mid-Hudson,Sullivan,2807,119,01/17/2021
2161,Southern Tier,Tioga,1573,36,01/17/2021
2162,Southern Tier,Tompkins,5827,324,01/17/2021
2163,Mid-Hudson,Ulster,8393,854,01/17/2021
2164,Capital Region,Warren,3985,195,01/17/2021
2165,Capital Region,Washington,2301,95,01/17/2021
2166,Finger Lakes,Wayne,4186,262,01/17/2021
2167,Mid-Hudson,Westchester,47114,6735,01/17/2021
2168,Finger Lakes,Wyoming,2081,246,01/17/2021
2169,Finger Lakes,Yates,1092,44,01/17/2021
2170,Capital Region,Albany,17534,2026,01/18/2021
2171,Western New York,Allegany,1512,123,01/18/2021
2172,New York City,Bronx,38916,3782,01/18/2021
2173,Southern Tier,Broome,9503,334,01/18/2021
2174,Western New York,Cattaraugus,3268,374,01/18/2021
2175,Central New York,Cayuga,5196,302,01/18/2021
2176,Western New York,Chautauqua,5764,581,01/18/2021
2177,Southern Tier,Chemung,4389,249,01/18/2021
2178,Southern Tier,Chenango,1691,63,01/18/2021
2179,North Country,Clinton,5197,880,01/18/2021
2180,Capital Region,Columbia,3086,172,01/18/2021
2181,Central New York,Cortland,2355,107,01/18/2021
2182,Southern Tier,Delaware,1444,18,01/18/2021
2183,Mid-Hudson,Dutchess,12262,1336,01/18/2021
2184,Western New York,Erie,47937,7715,01/18/2021
2185,North Country,Essex,2006,195,01/18/2021
2186,North Country,Franklin,2996,435,01/18/2021
2187,Mohawk Valley,Fulton,2469,141,01/18/2021
2188,Finger Lakes,Genesee,2388,287,01/18/2021
2189,Capital Region,Greene,2180,101,01/18/2021
2190,North Country,Hamilton,527,1,01/18/2021
2191,Mohawk Valley,Herkimer,3290,217,01/18/2021
2192,North Country,Jefferson,5575,718,01/18/2021
2193,New York City,Kings,68866,7821,01/18/2021
2194,North Country,Lewis,1725,55,01/18/2021
2195,Finger Lakes,Livingston,3776,173,01/18/2021
2196,Central New York,Madison,4077,393,01/18/2021
2197,Finger Lakes,Monroe,41215,5623,01/18/2021
2198,Mohawk Valley,Montgomery,2543,136,01/18/2021
2199,Long Island,Nassau,78873,9970,01/18/2021
2200,New York City,New York,75773,11836,01/18/2021
2201,Western New York,Niagara,10222,1671,01/18/2021
2202,Mohawk Valley,Oneida,14346,1452,01/18/2021
2203,Central New York,Onondaga,29265,2528,01/18/2021
2204,Finger Lakes,Ontario,6849,784,01/18/2021
2205,Mid-Hudson,Orange,13096,1720,01/18/2021
2206,Finger Lakes,Orleans,1361,109,01/18/2021
2207,Central New York,Oswego,6388,196,01/18/2021
2208,Mohawk Valley,Otsego,4276,245,01/18/2021
2209,Mid-Hudson,Putnam,4305,401,01/18/2021
2210,New York City,Queens,78120,8685,01/18/2021
2211,Capital Region,Rensselaer,7744,703,01/18/2021
2212,New York City,Richmond,23501,2665,01/18/2021
2213,Mid-Hudson,Rockland,13879,1636,01/18/2021
2214,Capital Region,Saratoga,13428,1288,01/18/2021
2215,Capital Region,Schenectady,8736,824,01/18/2021
2216,Mohawk Valley,Schoharie,1125,41,01/18/2021
2217,Southern Tier,Schuyler,1111,40,01/18/2021
2218,Finger Lakes,Seneca,1453,68,01/18/2021
2219,North Country,St. Lawrence,6572,1025,01/18/2021
2220,Southern Tier,Steuben,3574,103,01/18/2021
2221,Long Island,Suffolk,65868,7587,01/18/2021
2222,Mid-Hudson,Sullivan,2821,124,01/18/2021
2223,Southern Tier,Tioga,1598,46,01/18/2021
2224,Southern Tier,Tompkins,5957,325,01/18/2021
2225,Mid-Hudson,Ulster,8582,917,01/18/2021
2226,Capital Region,Warren,4074,197,01/18/2021
2227,Capital Region,Washington,2344,100,01/18/2021
2228,Finger Lakes,Wayne,4327,278,01/18/2021
2229,Mid-Hudson,Westchester,49150,6962,01/18/2021
2230,Finger Lakes,Wyoming,2113,258,01/18/2021
2231,Finger Lakes,Yates,1156,63,01/18/2021
2232,Capital Region,Albany,18396,2507,01/19/2021
2233,Western New York,Allegany,1683,197,01/19/2021
2234,New York City,Bronx,41653,4455,01/19/2021
2235,Southern Tier,Broome,9675,436,01/19/2021
2236,Western New York,Cattaraugus,3652,407,01/19/2021
2237,Central New York,Cayuga,5304,371,01/19/2021
2238,Western New York,Chautauqua,6164,595,01/19/2021
2239,Southern Tier,Chemung,4451,308,01/19/2021
2240,Southern Tier,Chenango,1799,84,01/19/2021
2241,North Country,Clinton,5450,911,01/19/2021
2242,Capital Region,Columbia,3189,271,01/19/2021
2243,Central New York,Cortland,2416,119,01/19/2021
2244,Southern Tier,Delaware,1468,24,01/19/2021
2245,Mid-Hudson,Dutchess,12931,1567,01/19/2021
2246,Western New York,Erie,50124,8126,01/19/2021
2247,North Country,Essex,2076,224,01/19/2021
2248,North Country,Franklin,3173,497,01/19/2021
2249,Mohawk Valley,Fulton,2500,146,01/19/2021
2250,Finger Lakes,Genesee,2618,330,01/19/2021
2251,Capital Region,Greene,2225,124,01/19/2021
2252,North Country,Hamilton,544,6,01/19/2021
2253,Mohawk Valley,Herkimer,3408,243,01/19/2021
2254,North Country,Jefferson,5626,752,01/19/2021
2255,New York City,Kings,74949,9036,01/19/2021
2256,North Country,Lewis,1728,61,01/19/2021
2257,Finger Lakes,Livingston,3883,302,01/19/2021
2258,Central New York,Madison,4229,469,01/19/2021
2259,Finger Lakes,Monroe,43477,6021,01/19/2021
2260,Mohawk Valley,Montgomery,2599,146,01/19/2021
2261,Long Island,Nassau,86904,11561,01/19/2021
2262,New York City,New York,82131,13590,01/19/2021
2263,Western New York,Niagara,10620,1767,01/19/2021
2264,Mohawk Valley,Oneida,14925,1776,01/19/2021
2265,Central New York,Onondaga,30744,3100,01/19/2021
2266,Finger Lakes,Ontario,7009,884,01/19/2021
2267,Mid-Hudson,Orange,13533,1865,01/19/2021
2268,Finger Lakes,Orleans,1420,112,01/19/2021
2269,Central New York,Oswego,6580,227,01/19/2021
2270,Mohawk Valley,Otsego,4402,259,01/19/2021
2271,Mid-Hudson,Putnam,4526,474,01/19/2021
2272,New York City,Queens,85579,10313,01/19/2021
2273,Capital Region,Rensselaer,8231,874,01/19/2021
2274,New York City,Richmond,25928,2912,01/19/2021
2275,Mid-Hudson,Rockland,14776,1942,01/19/2021
2276,Capital Region,Saratoga,14067,1488,01/19/2021
2277,Capital Region,Schenectady,9189,970,01/19/2021
2278,Mohawk Valley,Schoharie,1175,46,01/19/2021
2279,Southern Tier,Schuyler,1118,41,01/19/2021
2280,Finger Lakes,Seneca,1479,95,01/19/2021
2281,North Country,St. Lawrence,6923,1051,01/19/2021
2282,Southern Tier,Steuben,3696,201,01/19/2021
2283,Long Island,Suffolk,71852,9172,01/19/2021
2284,Mid-Hudson,Sullivan,2874,138,01/19/2021
2285,Southern Tier,Tioga,1617,55,01/19/2021
2286,Southern Tier,Tompkins,5991,328,01/19/2021
2287,Mid-Hudson,Ulster,9205,1004,01/19/2021
2288,Capital Region,Warren,4247,206,01/19/2021
2289,Capital Region,Washington,2488,114,01/19/2021
2290,Finger Lakes,Wayne,4460,309,01/19/2021
2291,Mid-Hudson,Westchester,52894,7782,01/19/2021
2292,Finger Lakes,Wyoming,2154,271,01/19/2021
2293,Finger Lakes,Yates,1217,73,01/19/2021
2294,Capital Region,Albany,19091,2870,01/20/2021
2295,Western New York,Allegany,1719,231,01/20/2021
2296,New York City,Bronx,44220,5580,01/20/2021
2297,Southern Tier,Broome,10199,766,01/20/2021
2298,Western New York,Cattaraugus,3863,437,01/20/2021
2299,Central New York,Cayuga,5384,449,01/20/2021
2300,Western New York,Chautauqua,6593,883,01/20/2021
2301,Southern Tier,Chemung,4768,380,01/20/2021
2302,Southern Tier,Chenango,2022,131,01/20/2021
2303,North Country,Clinton,5751,979,01/20/2021
2304,Capital Region,Columbia,3284,321,01/20/2021
2305,Central New York,Cortland,2471,161,01/20/2021
2306,Southern Tier,Delaware,1504,70,01/20/2021
2307,Mid-Hudson,Dutchess,13497,1993,01/20/2021
2308,Western New York,Erie,55209,9440,01/20/2021
2309,North Country,Essex,2236,234,01/20/2021
2310,North Country,Franklin,3311,525,01/20/2021
2311,Mohawk Valley,Fulton,2534,261,01/20/2021
2312,Finger Lakes,Genesee,2834,344,01/20/2021
2313,Capital Region,Greene,2304,139,01/20/2021
2314,North Country,Hamilton,570,16,01/20/2021
2315,Mohawk Valley,Herkimer,3646,332,01/20/2021
2316,North Country,Jefferson,5685,765,01/20/2021
2317,New York City,Kings,81076,10144,01/20/2021
2318,North Country,Lewis,1742,64,01/20/2021
2319,Finger Lakes,Livingston,4122,523,01/20/2021
2320,Central New York,Madison,4410,578,01/20/2021
2321,Finger Lakes,Monroe,45661,6754,01/20/2021
2322,Mohawk Valley,Montgomery,2646,279,01/20/2021
2323,Long Island,Nassau,94515,13795,01/20/2021
2324,New York City,New York,89989,15328,01/20/2021
2325,Western New York,Niagara,11421,1971,01/20/2021
2326,Mohawk Valley,Oneida,15717,2152,01/20/2021
2327,Central New York,Onondaga,33308,3969,01/20/2021
2328,Finger Lakes,Ontario,7408,1073,01/20/2021
2329,Mid-Hudson,Orange,13885,2272,01/20/2021
2330,Finger Lakes,Orleans,1535,143,01/20/2021
2331,Central New York,Oswego,6787,277,01/20/2021
2332,Mohawk Valley,Otsego,4458,307,01/20/2021
2333,Mid-Hudson,Putnam,4701,650,01/20/2021
2334,New York City,Queens,92946,12229,01/20/2021
2335,Capital Region,Rensselaer,8617,1150,01/20/2021
2336,New York City,Richmond,28433,3177,01/20/2021
2337,Mid-Hudson,Rockland,15521,2289,01/20/2021
2338,Capital Region,Saratoga,14541,1822,01/20/2021
2339,Capital Region,Schenectady,9622,1132,01/20/2021
2340,Mohawk Valley,Schoharie,1211,79,01/20/2021
2341,Southern Tier,Schuyler,1174,138,01/20/2021
2342,Finger Lakes,Seneca,1502,126,01/20/2021
2343,North Country,St. Lawrence,7292,1172,01/20/2021
2344,Southern Tier,Steuben,4011,389,01/20/2021
2345,Long Island,Suffolk,77864,11469,01/20/2021
2346,Mid-Hudson,Sullivan,3283,672,01/20/2021
2347,Southern Tier,Tioga,1699,119,01/20/2021
2348,Southern Tier,Tompkins,6047,523,01/20/2021
2349,Mid-Hudson,Ulster,9461,1277,01/20/2021
2350,Capital Region,Warren,4363,371,01/20/2021
2351,Capital Region,Washington,2519,152,01/20/2021
2352,Finger Lakes,Wayne,4649,600,01/20/2021
2353,Mid-Hudson,Westchester,56110,9087,01/20/2021
2354,Finger Lakes,Wyoming,2271,309,01/20/2021
2355,Finger Lakes,Yates,1295,133,01/20/2021
2356,Capital Region,Albany,19760,3109,01/21/2021
2357,Western New York,Allegany,1832,239,01/21/2021
2358,New York City,Bronx,46782,6588,01/21/2021
2359,Southern Tier,Broome,11010,1045,01/21/2021
2360,Western New York,Cattaraugus,3929,466,01/21/2021
2361,Central New York,Cayuga,5607,521,01/21/2021
2362,Western New York,Chautauqua,6788,896,01/21/2021
2363,Southern Tier,Chemung,5192,579,01/21/2021
2364,Southern Tier,Chenango,2060,160,01/21/2021
2365,North Country,Clinton,6249,1103,01/21/2021
2366,Capital Region,Columbia,3444,369,01/21/2021
2367,Central New York,Cortland,2721,310,01/21/2021
2368,Southern Tier,Delaware,1561,209,01/21/2021
2369,Mid-Hudson,Dutchess,14041,2307,01/21/2021
2370,Western New York,Erie,60044,10819,01/21/2021
2371,North Country,Essex,2552,299,01/21/2021
2372,North Country,Franklin,3573,701,01/21/2021
2373,Mohawk Valley,Fulton,2703,307,01/21/2021
2374,Finger Lakes,Genesee,3120,376,01/21/2021
2375,Capital Region,Greene,2336,162,01/21/2021
2376,North Country,Hamilton,622,17,01/21/2021
2377,Mohawk Valley,Herkimer,3849,416,01/21/2021
2378,North Country,Jefferson,6024,841,01/21/2021
2379,New York City,Kings,84768,11281,01/21/2021
2380,North Country,Lewis,1789,74,01/21/2021
2381,Finger Lakes,Livingston,4286,578,01/21/2021
2382,Central New York,Madison,4695,674,01/21/2021
2383,Finger Lakes,Monroe,47359,7941,01/21/2021
2384,Mohawk Valley,Montgomery,2921,398,01/21/2021
2385,Long Island,Nassau,98580,15180,01/21/2021
2386,New York City,New York,95303,16686,01/21/2021
2387,Western New York,Niagara,12515,2119,01/21/2021
2388,Mohawk Valley,Oneida,16740,2465,01/21/2021
2389,Central New York,Onondaga,35847,4803,01/21/2021
2390,Finger Lakes,Ontario,7860,1473,01/21/2021
2391,Mid-Hudson,Orange,14297,2749,01/21/2021
2392,Finger Lakes,Orleans,1666,262,01/21/2021
2393,Central New York,Oswego,7453,672,01/21/2021
2394,Mohawk Valley,Otsego,4612,640,01/21/2021
2395,Mid-Hudson,Putnam,4928,720,01/21/2021
2396,New York City,Queens,96864,13650,01/21/2021
2397,Capital Region,Rensselaer,8868,1356,01/21/2021
2398,New York City,Richmond,30236,3499,01/21/2021
2399,Mid-Hudson,Rockland,16498,2507,01/21/2021
2400,Capital Region,Saratoga,14945,2068,01/21/2021
2401,Capital Region,Schenectady,9939,1282,01/21/2021
2402,Mohawk Valley,Schoharie,1236,100,01/21/2021
2403,Southern Tier,Schuyler,1213,166,01/21/2021
2404,Finger Lakes,Seneca,1894,164,01/21/2021
2405,North Country,St. Lawrence,8018,1231,01/21/2021
2406,Southern Tier,Steuben,4438,554,01/21/2021
2407,Long Island,Suffolk,81254,13055,01/21/2021
2408,Mid-Hudson,Sullivan,3416,981,01/21/2021
2409,Southern Tier,Tioga,1816,248,01/21/2021
2410,Southern Tier,Tompkins,6257,743,01/21/2021
2411,Mid-Hudson,Ulster,9713,1442,01/21/2021
2412,Capital Region,Warren,4502,471,01/21/2021
2413,Capital Region,Washington,2560,192,01/21/2021
2414,Finger Lakes,Wayne,4987,680,01/21/2021
2415,Mid-Hudson,Westchester,59497,10004,01/21/2021
2416,Finger Lakes,Wyoming,2372,366,01/21/2021
2417,Finger Lakes,Yates,1352,161,01/21/2021
2418,Capital Region,Albany,21009,3665,01/22/2021
2419,Western New York,Allegany,1874,241,01/22/2021
2420,New York City,Bronx,49749,7666,01/22/2021
2421,Southern Tier,Broome,12126,1273,01/22/2021
2422,Western New York,Cattaraugus,3989,470,01/22/2021
2423,Central New York,Cayuga,5862,545,01/22/2021
2424,Western New York,Chautauqua,7274,1064,01/22/2021
2425,Southern Tier,Chemung,5665,657,01/22/2021
2426,Southern Tier,Chenango,2287,182,01/22/2021
2427,North Country,Clinton,6749,1108,01/22/2021
2428,Capital Region,Columbia,3602,390,01/22/2021
2429,Central New York,Cortland,2794,319,01/22/2021
2430,Southern Tier,Delaware,1726,230,01/22/2021
2431,Mid-Hudson,Dutchess,15180,2566,01/22/2021
2432,Western New York,Erie,63963,11283,01/22/2021
2433,North Country,Essex,2751,380,01/22/2021
2434,North Country,Franklin,3802,708,01/22/2021
2435,Mohawk Valley,Fulton,3003,335,01/22/2021
2436,Finger Lakes,Genesee,3326,425,01/22/2021
2437,Capital Region,Greene,2391,170,01/22/2021
2438,North Country,Hamilton,727,20,01/22/2021
2439,Mohawk Valley,Herkimer,4295,473,01/22/2021
2440,North Country,Jefferson,6464,849,01/22/2021
2441,New York City,Kings,87995,12332,01/22/2021
2442,North Country,Lewis,1938,74,01/22/2021
2443,Finger Lakes,Livingston,4618,602,01/22/2021
2444,Central New York,Madison,4919,719,01/22/2021
2445,Finger Lakes,Monroe,49956,8726,01/22/2021
2446,Mohawk Valley,Montgomery,3302,481,01/22/2021
2447,Long Island,Nassau,103298,16071,01/22/2021
2448,New York City,New York,100203,17459,01/22/2021
2449,Western New York,Niagara,13566,2168,01/22/2021
2450,Mohawk Valley,Oneida,18599,2572,01/22/2021
2451,Central New York,Onondaga,38901,5343,01/22/2021
2452,Finger Lakes,Ontario,8075,1524,01/22/2021
2453,Mid-Hudson,Orange,16077,2884,01/22/2021
2454,Finger Lakes,Orleans,1779,269,01/22/2021
2455,Central New York,Oswego,8258,824,01/22/2021
2456,Mohawk Valley,Otsego,4796,778,01/22/2021
2457,Mid-Hudson,Putnam,5304,763,01/22/2021
2458,New York City,Queens,100993,14978,01/22/2021
2459,Capital Region,Rensselaer,9550,1522,01/22/2021
2460,New York City,Richmond,31543,3675,01/22/2021
2461,Mid-Hudson,Rockland,18353,2733,01/22/2021
2462,Capital Region,Saratoga,15789,2320,01/22/2021
2463,Capital Region,Schenectady,10390,1519,01/22/2021
2464,Mohawk Valley,Schoharie,1352,116,01/22/2021
2465,Southern Tier,Schuyler,1318,178,01/22/2021
2466,Finger Lakes,Seneca,1991,169,01/22/2021
2467,North Country,St. Lawrence,9026,1234,01/22/2021
2468,Southern Tier,Steuben,4747,600,01/22/2021
2469,Long Island,Suffolk,85419,14837,01/22/2021
2470,Mid-Hudson,Sullivan,3725,1028,01/22/2021
2471,Southern Tier,Tioga,1893,264,01/22/2021
2472,Southern Tier,Tompkins,6392,861,01/22/2021
2473,Mid-Hudson,Ulster,10727,1475,01/22/2021
2474,Capital Region,Warren,4726,603,01/22/2021
2475,Capital Region,Washington,2767,258,01/22/2021
2476,Finger Lakes,Wayne,5192,718,01/22/2021
2477,Mid-Hudson,Westchester,63111,10858,01/22/2021
2478,Finger Lakes,Wyoming,2650,377,01/22/2021
2479,Finger Lakes,Yates,1487,164,01/22/2021
2480,Capital Region,Albany,21918,3994,01/23/2021
2481,Western New York,Allegany,1978,241,01/23/2021
2482,New York City,Bronx,51315,8176,01/23/2021
2483,Southern Tier,Broome,12799,1370,01/23/2021
2484,Western New York,Cattaraugus,4029,470,01/23/2021
2485,Central New York,Cayuga,6054,548,01/23/2021
2486,Western New York,Chautauqua,8195,1066,01/23/2021
2487,Southern Tier,Chemung,5835,662,01/23/2021
2488,Southern Tier,Chenango,2383,189,01/23/2021
2489,North Country,Clinton,7135,1120,01/23/2021
2490,Capital Region,Columbia,4013,407,01/23/2021
2491,Central New York,Cortland,2856,321,01/23/2021
2492,Southern Tier,Delaware,1841,234,01/23/2021
2493,Mid-Hudson,Dutchess,15545,2672,01/23/2021
2494,Western New York,Erie,66846,11618,01/23/2021
2495,North Country,Essex,2951,441,01/23/2021
2496,North Country,Franklin,3961,778,01/23/2021
2497,Mohawk Valley,Fulton,3216,347,01/23/2021
2498,Finger Lakes,Genesee,3829,450,01/23/2021
2499,Capital Region,Greene,2849,219,01/23/2021
2500,North Country,Hamilton,887,22,01/23/2021
2501,Mohawk Valley,Herkimer,4499,516,01/23/2021
2502,North Country,Jefferson,6756,855,01/23/2021
2503,New York City,Kings,90401,12688,01/23/2021
2504,North Country,Lewis,2030,77,01/23/2021
2505,Finger Lakes,Livingston,4808,642,01/23/2021
2506,Central New York,Madison,5008,740,01/23/2021
2507,Finger Lakes,Monroe,51727,9346,01/23/2021
2508,Mohawk Valley,Montgomery,3537,490,01/23/2021
2509,Long Island,Nassau,106896,16581,01/23/2021
2510,New York City,New York,103633,18598,01/23/2021
2511,Western New York,Niagara,14029,2199,01/23/2021
2512,Mohawk Valley,Oneida,19030,2995,01/23/2021
2513,Central New York,Onondaga,40066,5539,01/23/2021
2514,Finger Lakes,Ontario,8429,1555,01/23/2021
2515,Mid-Hudson,Orange,16287,2966,01/23/2021
2516,Finger Lakes,Orleans,1888,304,01/23/2021
2517,Central New York,Oswego,8495,842,01/23/2021
2518,Mohawk Valley,Otsego,4944,782,01/23/2021
2519,Mid-Hudson,Putnam,5510,794,01/23/2021
2520,New York City,Queens,103988,15518,01/23/2021
2521,Capital Region,Rensselaer,10032,1650,01/23/2021
2522,New York City,Richmond,32398,3839,01/23/2021
2523,Mid-Hudson,Rockland,19488,2812,01/23/2021
2524,Capital Region,Saratoga,16746,2428,01/23/2021
2525,Capital Region,Schenectady,10763,1644,01/23/2021
