,Region,County,First Dose,Series Complete,Report as of
1972,Southern Tier,Steuben,2695,51,01/14/2021
1973,Long Island,Suffolk,53755,4788,01/14/2021
1974,Mid-Hudson,Sullivan,2554,106,01/14/2021
1975,Southern Tier,Tioga,1387,17,01/14/2021
1976,Southern Tier,Tompkins,4140,194,01/14/2021
1977,Mid-Hudson,Ulster,7171,608,01/14/2021
1978,Capital Region,Warren,3545,187,01/14/2021
1979,Capital Region,Washington,2125,88,01/14/2021
1980,Finger Lakes,Wayne,3549,242,01/14/2021
1981,Mid-Hudson,Westchester,39026,5357,01/14/2021
1982,Finger Lakes,Wyoming,1731,242,01/14/2021
1983,Finger Lakes,Yates,787,32,01/14/2021
1984,Capital Region,Albany,15144,1829,01/15/2021
1985,Western New York,Allegany,1256,62,01/15/2021
1986,New York City,Bronx,32084,3251,01/15/2021
1987,Southern Tier,Broome,8912,264,01/15/2021
1988,Western New York,Cattaraugus,2904,322,01/15/2021
1989,Central New York,Cayuga,4417,255,01/15/2021
1990,Western New York,Chautauqua,4937,479,01/15/2021
1991,Southern Tier,Chemung,4113,245,01/15/2021
1992,Southern Tier,Chenango,1562,59,01/15/2021
1993,North Country,Clinton,4796,831,01/15/2021
1994,Capital Region,Columbia,2554,159,01/15/2021
1995,Central New York,Cortland,2017,93,01/15/2021
1996,Southern Tier,Delaware,1345,16,01/15/2021
1997,Mid-Hudson,Dutchess,10687,832,01/15/2021
1998,Western New York,Erie,42622,7139,01/15/2021
1999,North Country,Essex,1720,170,01/15/2021
2000,North Country,Franklin,2693,431,01/15/2021
2001,Mohawk Valley,Fulton,2209,141,01/15/2021
2002,Finger Lakes,Genesee,2043,162,01/15/2021
2003,Capital Region,Greene,1681,90,01/15/2021
2004,North Country,Hamilton,351,1,01/15/2021
2005,Mohawk Valley,Herkimer,2841,191,01/15/2021
2006,North Country,Jefferson,4772,241,01/15/2021
2007,New York City,Kings,52270,7248,01/15/2021
2008,North Country,Lewis,1458,23,01/15/2021
2009,Finger Lakes,Livingston,3416,142,01/15/2021
2010,Central New York,Madison,3547,369,01/15/2021
2011,Finger Lakes,Monroe,35687,4766,01/15/2021
2012,Mohawk Valley,Montgomery,2407,129,01/15/2021
2013,Long Island,Nassau,64041,8534,01/15/2021
2014,New York City,New York,58180,10733,01/15/2021
2015,Western New York,Niagara,9091,1373,01/15/2021
2016,Mohawk Valley,Oneida,12767,1220,01/15/2021
2017,Central New York,Onondaga,24554,2371,01/15/2021
2018,Finger Lakes,Ontario,5841,692,01/15/2021
2019,Mid-Hudson,Orange,11892,1446,01/15/2021
2020,Finger Lakes,Orleans,1213,98,01/15/2021
2021,Central New York,Oswego,4495,169,01/15/2021
2022,Mohawk Valley,Otsego,3859,193,01/15/2021
2023,Mid-Hudson,Putnam,3913,355,01/15/2021
2024,New York City,Queens,61248,7670,01/15/2021
2025,Capital Region,Rensselaer,6583,600,01/15/2021
2026,New York City,Richmond,16172,2339,01/15/2021
2027,Mid-Hudson,Rockland,12474,1470,01/15/2021
2028,Capital Region,Saratoga,11401,1194,01/15/2021
2029,Capital Region,Schenectady,7533,587,01/15/2021
2030,Mohawk Valley,Schoharie,1043,38,01/15/2021
2031,Southern Tier,Schuyler,1073,40,01/15/2021
2032,Finger Lakes,Seneca,1063,50,01/15/2021
2033,North Country,St. Lawrence,5741,996,01/15/2021
2034,Southern Tier,Steuben,3067,88,01/15/2021
2035,Long Island,Suffolk,57244,6232,01/15/2021
2036,Mid-Hudson,Sullivan,2614,110,01/15/2021
2037,Southern Tier,Tioga,1480,34,01/15/2021
2038,Southern Tier,Tompkins,5179,255,01/15/2021
2039,Mid-Hudson,Ulster,7604,664,01/15/2021
2040,Capital Region,Warren,3767,193,01/15/2021
2041,Capital Region,Washington,2194,93,01/15/2021
2042,Finger Lakes,Wayne,3844,248,01/15/2021
2043,Mid-Hudson,Westchester,41541,6048,01/15/2021
2044,Finger Lakes,Wyoming,1935,243,01/15/2021
2045,Finger Lakes,Yates,889,43,01/15/2021
2046,Capital Region,Albany,15786,1890,01/16/2021
2047,Western New York,Allegany,1259,62,01/16/2021
2048,New York City,Bronx,34920,3680,01/16/2021
2049,Southern Tier,Broome,9196,270,01/16/2021
2050,Western New York,Cattaraugus,2944,324,01/16/2021
2051,Central New York,Cayuga,4759,260,01/16/2021
2052,Western New York,Chautauqua,5128,568,01/16/2021
2053,Southern Tier,Chemung,4252,246,01/16/2021
2054,Southern Tier,Chenango,1642,60,01/16/2021
2055,North Country,Clinton,4912,868,01/16/2021
2056,Capital Region,Columbia,2693,164,01/16/2021
2057,Central New York,Cortland,2152,100,01/16/2021
2058,Southern Tier,Delaware,1401,18,01/16/2021
2059,Mid-Hudson,Dutchess,11274,1081,01/16/2021
2060,Western New York,Erie,44853,7395,01/16/2021
2061,North Country,Essex,1815,172,01/16/2021
2062,North Country,Franklin,2756,431,01/16/2021
2063,Mohawk Valley,Fulton,2281,141,01/16/2021
2064,Finger Lakes,Genesee,2137,164,01/16/2021
2065,Capital Region,Greene,1793,93,01/16/2021
2066,North Country,Hamilton,402,1,01/16/2021
2067,Mohawk Valley,Herkimer,2980,193,01/16/2021
2068,North Country,Jefferson,5060,244,01/16/2021
2069,New York City,Kings,58220,7565,01/16/2021
2070,North Country,Lewis,1588,23,01/16/2021
2071,Finger Lakes,Livingston,3530,157,01/16/2021
2072,Central New York,Madison,3659,374,01/16/2021
2073,Finger Lakes,Monroe,37451,4962,01/16/2021
2074,Mohawk Valley,Montgomery,2444,129,01/16/2021
2075,Long Island,Nassau,68475,9165,01/16/2021
2076,New York City,New York,64797,11408,01/16/2021
2077,Western New York,Niagara,9567,1546,01/16/2021
2078,Mohawk Valley,Oneida,13047,1225,01/16/2021
2079,Central New York,Onondaga,25416,2387,01/16/2021
2080,Finger Lakes,Ontario,6101,697,01/16/2021
2081,Mid-Hudson,Orange,12504,1645,01/16/2021
2082,Finger Lakes,Orleans,1250,103,01/16/2021
2083,Central New York,Oswego,4675,170,01/16/2021
2084,Mohawk Valley,Otsego,4107,239,01/16/2021
2085,Mid-Hudson,Putnam,3999,375,01/16/2021
2086,New York City,Queens,67234,8193,01/16/2021
2087,Capital Region,Rensselaer,6856,608,01/16/2021
2088,New York City,Richmond,19155,2601,01/16/2021
2089,Mid-Hudson,Rockland,12955,1580,01/16/2021
2090,Capital Region,Saratoga,11928,1220,01/16/2021
2091,Capital Region,Schenectady,7823,600,01/16/2021
2092,Mohawk Valley,Schoharie,1069,40,01/16/2021
2093,Southern Tier,Schuyler,1081,40,01/16/2021
2094,Finger Lakes,Seneca,1120,52,01/16/2021
2095,North Country,St. Lawrence,6004,997,01/16/2021
2096,Southern Tier,Steuben,3120,89,01/16/2021
2097,Long Island,Suffolk,59571,6574,01/16/2021
2098,Mid-Hudson,Sullivan,2686,118,01/16/2021
2099,Southern Tier,Tioga,1544,35,01/16/2021
2100,Southern Tier,Tompkins,5575,323,01/16/2021
2101,Mid-Hudson,Ulster,8035,850,01/16/2021
2102,Capital Region,Warren,3868,193,01/16/2021
2103,Capital Region,Washington,2257,93,01/16/2021
2104,Finger Lakes,Wayne,4005,255,01/16/2021
2105,Mid-Hudson,Westchester,43860,6568,01/16/2021
2106,Finger Lakes,Wyoming,2029,244,01/16/2021
2107,Finger Lakes,Yates,940,44,01/16/2021
2108,Capital Region,Albany,16520,1936,01/17/2021
2109,Western New York,Allegany,1277,63,01/17/2021
2110,New York City,Bronx,37197,3719,01/17/2021
2111,Southern Tier,Broome,9362,270,01/17/2021
2112,Western New York,Cattaraugus,3189,324,01/17/2021
2113,Central New York,Cayuga,4988,260,01/17/2021
2114,Western New York,Chautauqua,5558,570,01/17/2021
2115,Southern Tier,Chemung,4309,247,01/17/2021
2116,Southern Tier,Chenango,1671,60,01/17/2021
2117,North Country,Clinton,5051,868,01/17/2021
2118,Capital Region,Columbia,3038,170,01/17/2021
2119,Central New York,Cortland,2230,100,01/17/2021
2120,Southern Tier,Delaware,1435,18,01/17/2021
2121,Mid-Hudson,Dutchess,11870,1086,01/17/2021
2122,Western New York,Erie,46659,7431,01/17/2021
2123,North Country,Essex,1872,172,01/17/2021
2124,North Country,Franklin,2807,431,01/17/2021
2125,Mohawk Valley,Fulton,2377,141,01/17/2021
2126,Finger Lakes,Genesee,2238,168,01/17/2021
2127,Capital Region,Greene,2142,98,01/17/2021
2128,North Country,Hamilton,512,1,01/17/2021
2129,Mohawk Valley,Herkimer,3118,195,01/17/2021
2130,North Country,Jefferson,5292,251,01/17/2021
2131,New York City,Kings,64394,7736,01/17/2021
2132,North Country,Lewis,1677,23,01/17/2021
2133,Finger Lakes,Livingston,3649,161,01/17/2021
2134,Central New York,Madison,3823,375,01/17/2021
2135,Finger Lakes,Monroe,38628,5222,01/17/2021
2136,Mohawk Valley,Montgomery,2495,131,01/17/2021
2137,Long Island,Nassau,73884,9337,01/17/2021
2138,New York City,New York,71372,11665,01/17/2021
2139,Western New York,Niagara,9898,1554,01/17/2021
2140,Mohawk Valley,Oneida,13681,1227,01/17/2021
2141,Central New York,Onondaga,27216,2405,01/17/2021
2142,Finger Lakes,Ontario,6509,708,01/17/2021
2143,Mid-Hudson,Orange,12874,1649,01/17/2021
2144,Finger Lakes,Orleans,1313,104,01/17/2021
2145,Central New York,Oswego,5588,174,01/17/2021
2146,Mohawk Valley,Otsego,4202,240,01/17/2021
2147,Mid-Hudson,Putnam,4142,385,01/17/2021
2148,New York City,Queens,73133,8434,01/17/2021
2149,Capital Region,Rensselaer,7242,631,01/17/2021
2150,New York City,Richmond,21575,2639,01/17/2021
2151,Mid-Hudson,Rockland,13513,1593,01/17/2021
2152,Capital Region,Saratoga,12801,1234,01/17/2021
2153,Capital Region,Schenectady,8247,612,01/17/2021
2154,Mohawk Valley,Schoharie,1109,40,01/17/2021
2155,Southern Tier,Schuyler,1088,41,01/17/2021
2156,Finger Lakes,Seneca,1364,52,01/17/2021
2157,North Country,St. Lawrence,6221,997,01/17/2021
2158,Southern Tier,Steuben,3460,89,01/17/2021
2159,Long Island,Suffolk,63032,6646,01/17/2021
2160,Mid-Hudson,Sullivan,2809,118,01/17/2021
2161,Southern Tier,Tioga,1572,35,01/17/2021
2162,Southern Tier,Tompkins,5829,323,01/17/2021
2163,Mid-Hudson,Ulster,8389,852,01/17/2021
2164,Capital Region,Warren,3988,195,01/17/2021
2165,Capital Region,Washington,2298,96,01/17/2021
2166,Finger Lakes,Wayne,4192,263,01/17/2021
2167,Mid-Hudson,Westchester,46958,6689,01/17/2021
2168,Finger Lakes,Wyoming,2081,246,01/17/2021
2169,Finger Lakes,Yates,1097,47,01/17/2021
2170,Capital Region,Albany,17543,2034,01/18/2021
2171,Western New York,Allegany,1504,124,01/18/2021
2172,New York City,Bronx,39034,3794,01/18/2021
2173,Southern Tier,Broome,9523,335,01/18/2021
2174,Western New York,Cattaraugus,3289,374,01/18/2021
2175,Central New York,Cayuga,5191,304,01/18/2021
2176,Western New York,Chautauqua,5771,581,01/18/2021
2177,Southern Tier,Chemung,4388,254,01/18/2021
2178,Southern Tier,Chenango,1691,63,01/18/2021
2179,North Country,Clinton,5209,880,01/18/2021
2180,Capital Region,Columbia,3097,175,01/18/2021
2181,Central New York,Cortland,2349,106,01/18/2021
2182,Southern Tier,Delaware,1448,20,01/18/2021
2183,Mid-Hudson,Dutchess,12268,1342,01/18/2021
2184,Western New York,Erie,47928,7707,01/18/2021
2185,North Country,Essex,2010,196,01/18/2021
2186,North Country,Franklin,2989,433,01/18/2021
2187,Mohawk Valley,Fulton,2465,142,01/18/2021
2188,Finger Lakes,Genesee,2386,287,01/18/2021
2189,Capital Region,Greene,2171,100,01/18/2021
2190,North Country,Hamilton,527,1,01/18/2021
2191,Mohawk Valley,Herkimer,3291,219,01/18/2021
2192,North Country,Jefferson,5581,715,01/18/2021
2193,New York City,Kings,68985,7819,01/18/2021
2194,North Country,Lewis,1724,54,01/18/2021
2195,Finger Lakes,Livingston,3785,173,01/18/2021
2196,Central New York,Madison,4069,390,01/18/2021
2197,Finger Lakes,Monroe,41193,5619,01/18/2021
2198,Mohawk Valley,Montgomery,2544,137,01/18/2021
2199,Long Island,Nassau,78624,9935,01/18/2021
2200,New York City,New York,75972,11872,01/18/2021
2201,Western New York,Niagara,10223,1676,01/18/2021
2202,Mohawk Valley,Oneida,14334,1455,01/18/2021
2203,Central New York,Onondaga,29257,2532,01/18/2021
2204,Finger Lakes,Ontario,6867,780,01/18/2021
2205,Mid-Hudson,Orange,13072,1715,01/18/2021
2206,Finger Lakes,Orleans,1367,110,01/18/2021
2207,Central New York,Oswego,6390,195,01/18/2021
2208,Mohawk Valley,Otsego,4271,243,01/18/2021
2209,Mid-Hudson,Putnam,4292,402,01/18/2021
2210,New York City,Queens,78294,8716,01/18/2021
2211,Capital Region,Rensselaer,7750,706,01/18/2021
2212,New York City,Richmond,23501,2670,01/18/2021
2213,Mid-Hudson,Rockland,13843,1631,01/18/2021
2214,Capital Region,Saratoga,13415,1294,01/18/2021
2215,Capital Region,Schenectady,8743,823,01/18/2021
2216,Mohawk Valley,Schoharie,1130,43,01/18/2021
2217,Southern Tier,Schuyler,1111,42,01/18/2021
2218,Finger Lakes,Seneca,1449,70,01/18/2021
2219,North Country,St. Lawrence,6576,1028,01/18/2021
2220,Southern Tier,Steuben,3570,101,01/18/2021
2221,Long Island,Suffolk,65795,7576,01/18/2021
2222,Mid-Hudson,Sullivan,2824,124,01/18/2021
2223,Southern Tier,Tioga,1597,45,01/18/2021
2224,Southern Tier,Tompkins,5957,324,01/18/2021
2225,Mid-Hudson,Ulster,8579,915,01/18/2021
2226,Capital Region,Warren,4077,197,01/18/2021
2227,Capital Region,Washington,2341,100,01/18/2021
2228,Finger Lakes,Wayne,4333,279,01/18/2021
2229,Mid-Hudson,Westchester,48983,6915,01/18/2021
2230,Finger Lakes,Wyoming,2113,258,01/18/2021
2231,Finger Lakes,Yates,1162,66,01/18/2021
2232,Capital Region,Albany,18406,2515,01/19/2021
2233,Western New York,Allegany,1676,197,01/19/2021
2234,New York City,Bronx,41774,4473,01/19/2021
2235,Southern Tier,Broome,9697,437,01/19/2021
2236,Western New York,Cattaraugus,3672,407,01/19/2021
2237,Central New York,Cayuga,5299,371,01/19/2021
2238,Western New York,Chautauqua,6172,595,01/19/2021
2239,Southern Tier,Chemung,4449,313,01/19/2021
2240,Southern Tier,Chenango,1799,84,01/19/2021
2241,North Country,Clinton,5462,911,01/19/2021
2242,Capital Region,Columbia,3203,279,01/19/2021
2243,Central New York,Cortland,2410,118,01/19/2021
2244,Southern Tier,Delaware,1471,26,01/19/2021
2245,Mid-Hudson,Dutchess,12936,1577,01/19/2021
2246,Western New York,Erie,50116,8117,01/19/2021
2247,North Country,Essex,2082,225,01/19/2021
2248,North Country,Franklin,3166,495,01/19/2021
2249,Mohawk Valley,Fulton,2496,147,01/19/2021
2250,Finger Lakes,Genesee,2616,330,01/19/2021
2251,Capital Region,Greene,2216,121,01/19/2021
2252,North Country,Hamilton,544,6,01/19/2021
2253,Mohawk Valley,Herkimer,3408,246,01/19/2021
2254,North Country,Jefferson,5632,750,01/19/2021
2255,New York City,Kings,75076,9032,01/19/2021
2256,North Country,Lewis,1727,60,01/19/2021
2257,Finger Lakes,Livingston,3892,302,01/19/2021
2258,Central New York,Madison,4221,466,01/19/2021
2259,Finger Lakes,Monroe,43455,6019,01/19/2021
2260,Mohawk Valley,Montgomery,2601,147,01/19/2021
2261,Long Island,Nassau,86626,11520,01/19/2021
2262,New York City,New York,82332,13629,01/19/2021
2263,Western New York,Niagara,10619,1773,01/19/2021
2264,Mohawk Valley,Oneida,14917,1777,01/19/2021
2265,Central New York,Onondaga,30733,3106,01/19/2021
2266,Finger Lakes,Ontario,7028,880,01/19/2021
2267,Mid-Hudson,Orange,13506,1858,01/19/2021
2268,Finger Lakes,Orleans,1426,113,01/19/2021
2269,Central New York,Oswego,6578,227,01/19/2021
2270,Mohawk Valley,Otsego,4397,257,01/19/2021
2271,Mid-Hudson,Putnam,4512,474,01/19/2021
2272,New York City,Queens,85762,10350,01/19/2021
2273,Capital Region,Rensselaer,8234,878,01/19/2021
2274,New York City,Richmond,25929,2918,01/19/2021
2275,Mid-Hudson,Rockland,14739,1934,01/19/2021
2276,Capital Region,Saratoga,14052,1494,01/19/2021
2277,Capital Region,Schenectady,9196,968,01/19/2021
2278,Mohawk Valley,Schoharie,1180,48,01/19/2021
2279,Southern Tier,Schuyler,1118,43,01/19/2021
2280,Finger Lakes,Seneca,1475,96,01/19/2021
2281,North Country,St. Lawrence,6928,1054,01/19/2021
2282,Southern Tier,Steuben,3693,198,01/19/2021
2283,Long Island,Suffolk,71781,9167,01/19/2021
2284,Mid-Hudson,Sullivan,2877,139,01/19/2021
2285,Southern Tier,Tioga,1616,54,01/19/2021
2286,Southern Tier,Tompkins,5991,328,01/19/2021
2287,Mid-Hudson,Ulster,9200,1001,01/19/2021
2288,Capital Region,Warren,4251,206,01/19/2021
2289,Capital Region,Washington,2485,114,01/19/2021
2290,Finger Lakes,Wayne,4465,309,01/19/2021
2291,Mid-Hudson,Westchester,52715,7729,01/19/2021
2292,Finger Lakes,Wyoming,2156,271,01/19/2021
2293,Finger Lakes,Yates,1223,76,01/19/2021
2294,Capital Region,Albany,19101,2877,01/20/2021
2295,Western New York,Allegany,1713,232,01/20/2021
2296,New York City,Bronx,44343,5604,01/20/2021
2297,Southern Tier,Broome,10221,769,01/20/2021
2298,Western New York,Cattaraugus,3882,435,01/20/2021
2299,Central New York,Cayuga,5378,448,01/20/2021
2300,Western New York,Chautauqua,6602,883,01/20/2021
2301,Southern Tier,Chemung,4767,386,01/20/2021
2302,Southern Tier,Chenango,2022,130,01/20/2021
2303,North Country,Clinton,5764,979,01/20/2021
2304,Capital Region,Columbia,3297,329,01/20/2021
2305,Central New York,Cortland,2466,161,01/20/2021
2306,Southern Tier,Delaware,1507,72,01/20/2021
2307,Mid-Hudson,Dutchess,13504,2001,01/20/2021
2308,Western New York,Erie,55196,9432,01/20/2021
2309,North Country,Essex,2241,235,01/20/2021
2310,North Country,Franklin,3304,523,01/20/2021
2311,Mohawk Valley,Fulton,2530,263,01/20/2021
2312,Finger Lakes,Genesee,2833,343,01/20/2021
2313,Capital Region,Greene,2295,136,01/20/2021
2314,North Country,Hamilton,570,16,01/20/2021
2315,Mohawk Valley,Herkimer,3645,336,01/20/2021
2316,North Country,Jefferson,5691,763,01/20/2021
2317,New York City,Kings,81217,10145,01/20/2021
2318,North Country,Lewis,1741,63,01/20/2021
2319,Finger Lakes,Livingston,4131,525,01/20/2021
2320,Central New York,Madison,4403,573,01/20/2021
2321,Finger Lakes,Monroe,45636,6751,01/20/2021
2322,Mohawk Valley,Montgomery,2647,281,01/20/2021
2323,Long Island,Nassau,94211,13758,01/20/2021
2324,New York City,New York,90198,15367,01/20/2021
2325,Western New York,Niagara,11423,1976,01/20/2021
2326,Mohawk Valley,Oneida,15710,2152,01/20/2021
2327,Central New York,Onondaga,33298,3981,01/20/2021
2328,Finger Lakes,Ontario,7427,1072,01/20/2021
2329,Mid-Hudson,Orange,13858,2260,01/20/2021
2330,Finger Lakes,Orleans,1541,144,01/20/2021
2331,Central New York,Oswego,6786,277,01/20/2021
2332,Mohawk Valley,Otsego,4452,303,01/20/2021
2333,Mid-Hudson,Putnam,4685,650,01/20/2021
2334,New York City,Queens,93133,12263,01/20/2021
2335,Capital Region,Rensselaer,8622,1151,01/20/2021
2336,New York City,Richmond,28436,3184,01/20/2021
2337,Mid-Hudson,Rockland,15483,2280,01/20/2021
2338,Capital Region,Saratoga,14529,1829,01/20/2021
2339,Capital Region,Schenectady,9629,1128,01/20/2021
2340,Mohawk Valley,Schoharie,1216,82,01/20/2021
2341,Southern Tier,Schuyler,1173,138,01/20/2021
2342,Finger Lakes,Seneca,1498,127,01/20/2021
2343,North Country,St. Lawrence,7297,1175,01/20/2021
2344,Southern Tier,Steuben,4009,385,01/20/2021
2345,Long Island,Suffolk,77782,11470,01/20/2021
2346,Mid-Hudson,Sullivan,3287,672,01/20/2021
2347,Southern Tier,Tioga,1698,118,01/20/2021
2348,Southern Tier,Tompkins,6050,522,01/20/2021
2349,Mid-Hudson,Ulster,9453,1273,01/20/2021
2350,Capital Region,Warren,4367,372,01/20/2021
2351,Capital Region,Washington,2515,151,01/20/2021
2352,Finger Lakes,Wayne,4653,600,01/20/2021
2353,Mid-Hudson,Westchester,55926,9024,01/20/2021
2354,Finger Lakes,Wyoming,2273,310,01/20/2021
2355,Finger Lakes,Yates,1301,135,01/20/2021
2356,Capital Region,Albany,19770,3115,01/21/2021
2357,Western New York,Allegany,1827,240,01/21/2021
2358,New York City,Bronx,46909,6612,01/21/2021
2359,Southern Tier,Broome,11032,1048,01/21/2021
2360,Western New York,Cattaraugus,3947,464,01/21/2021
2361,Central New York,Cayuga,5600,520,01/21/2021
2362,Western New York,Chautauqua,6797,896,01/21/2021
2363,Southern Tier,Chemung,5190,584,01/21/2021
2364,Southern Tier,Chenango,2060,159,01/21/2021
2365,North Country,Clinton,6262,1103,01/21/2021
2366,Capital Region,Columbia,3458,377,01/21/2021
2367,Central New York,Cortland,2716,310,01/21/2021
2368,Southern Tier,Delaware,1565,210,01/21/2021
2369,Mid-Hudson,Dutchess,14048,2315,01/21/2021
2370,Western New York,Erie,60032,10812,01/21/2021
2371,North Country,Essex,2559,300,01/21/2021
2372,North Country,Franklin,3566,699,01/21/2021
2373,Mohawk Valley,Fulton,2698,309,01/21/2021
2374,Finger Lakes,Genesee,3119,373,01/21/2021
2375,Capital Region,Greene,2327,159,01/21/2021
2376,North Country,Hamilton,622,17,01/21/2021
2377,Mohawk Valley,Herkimer,3850,418,01/21/2021
2378,North Country,Jefferson,6030,839,01/21/2021
2379,New York City,Kings,84911,11292,01/21/2021
2380,North Country,Lewis,1788,73,01/21/2021
2381,Finger Lakes,Livingston,4294,580,01/21/2021
2382,Central New York,Madison,4689,668,01/21/2021
2383,Finger Lakes,Monroe,47335,7936,01/21/2021
2384,Mohawk Valley,Montgomery,2920,399,01/21/2021
2385,Long Island,Nassau,98268,15143,01/21/2021
2386,New York City,New York,95511,16726,01/21/2021
2387,Western New York,Niagara,12518,2124,01/21/2021
2388,Mohawk Valley,Oneida,16733,2465,01/21/2021
2389,Central New York,Onondaga,35831,4822,01/21/2021
2390,Finger Lakes,Ontario,7879,1473,01/21/2021
2391,Mid-Hudson,Orange,14269,2736,01/21/2021
2392,Finger Lakes,Orleans,1670,262,01/21/2021
2393,Central New York,Oswego,7455,673,01/21/2021
2394,Mohawk Valley,Otsego,4607,636,01/21/2021
2395,Mid-Hudson,Putnam,4913,721,01/21/2021
2396,New York City,Queens,97059,13684,01/21/2021
2397,Capital Region,Rensselaer,8874,1354,01/21/2021
2398,New York City,Richmond,30237,3502,01/21/2021
2399,Mid-Hudson,Rockland,16459,2494,01/21/2021
2400,Capital Region,Saratoga,14934,2074,01/21/2021
2401,Capital Region,Schenectady,9947,1280,01/21/2021
2402,Mohawk Valley,Schoharie,1241,103,01/21/2021
2403,Southern Tier,Schuyler,1212,166,01/21/2021
2404,Finger Lakes,Seneca,1892,165,01/21/2021
2405,North Country,St. Lawrence,8024,1234,01/21/2021
2406,Southern Tier,Steuben,4436,549,01/21/2021
2407,Long Island,Suffolk,81178,13057,01/21/2021
2408,Mid-Hudson,Sullivan,3420,982,01/21/2021
2409,Southern Tier,Tioga,1814,248,01/21/2021
2410,Southern Tier,Tompkins,6259,742,01/21/2021
2411,Mid-Hudson,Ulster,9704,1439,01/21/2021
2412,Capital Region,Warren,4504,474,01/21/2021
2413,Capital Region,Washington,2556,191,01/21/2021
2414,Finger Lakes,Wayne,4991,680,01/21/2021
2415,Mid-Hudson,Westchester,59312,9942,01/21/2021
2416,Finger Lakes,Wyoming,2374,368,01/21/2021
2417,Finger Lakes,Yates,1358,163,01/21/2021
2418,Capital Region,Albany,21018,3671,01/22/2021
2419,Western New York,Allegany,1869,242,01/22/2021
2420,New York City,Bronx,49883,7696,01/22/2021
2421,Southern Tier,Broome,12149,1277,01/22/2021
2422,Western New York,Cattaraugus,4007,468,01/22/2021
2423,Central New York,Cayuga,5854,544,01/22/2021
2424,Western New York,Chautauqua,7280,1065,01/22/2021
2425,Southern Tier,Chemung,5663,662,01/22/2021
2426,Southern Tier,Chenango,2287,180,01/22/2021
2427,North Country,Clinton,6763,1107,01/22/2021
2428,Capital Region,Columbia,3617,398,01/22/2021
2429,Central New York,Cortland,2788,319,01/22/2021
2430,Southern Tier,Delaware,1730,231,01/22/2021
2431,Mid-Hudson,Dutchess,15188,2575,01/22/2021
2432,Western New York,Erie,63950,11274,01/22/2021
2433,North Country,Essex,2758,381,01/22/2021
2434,North Country,Franklin,3795,706,01/22/2021
2435,Mohawk Valley,Fulton,2998,337,01/22/2021
2436,Finger Lakes,Genesee,3325,422,01/22/2021
2437,Capital Region,Greene,2383,168,01/22/2021
2438,North Country,Hamilton,727,20,01/22/2021
2439,Mohawk Valley,Herkimer,4295,475,01/22/2021
2440,North Country,Jefferson,6470,847,01/22/2021
2441,New York City,Kings,88147,12348,01/22/2021
2442,North Country,Lewis,1935,73,01/22/2021
2443,Finger Lakes,Livingston,4627,604,01/22/2021
2444,Central New York,Madison,4912,711,01/22/2021
2445,Finger Lakes,Monroe,49932,8717,01/22/2021
2446,Mohawk Valley,Montgomery,3300,481,01/22/2021
2447,Long Island,Nassau,102983,16036,01/22/2021
2448,New York City,New York,100423,17502,01/22/2021
2449,Western New York,Niagara,13570,2174,01/22/2021
2450,Mohawk Valley,Oneida,18594,2574,01/22/2021
2451,Central New York,Onondaga,38889,5360,01/22/2021
2452,Finger Lakes,Ontario,8093,1523,01/22/2021
2453,Mid-Hudson,Orange,16050,2872,01/22/2021
2454,Finger Lakes,Orleans,1783,269,01/22/2021
2455,Central New York,Oswego,8260,827,01/22/2021
2456,Mohawk Valley,Otsego,4790,776,01/22/2021
2457,Mid-Hudson,Putnam,5289,764,01/22/2021
2458,New York City,Queens,101190,15009,01/22/2021
2459,Capital Region,Rensselaer,9556,1519,01/22/2021
2460,New York City,Richmond,31543,3676,01/22/2021
2461,Mid-Hudson,Rockland,18319,2720,01/22/2021
2462,Capital Region,Saratoga,15779,2325,01/22/2021
2463,Capital Region,Schenectady,10402,1516,01/22/2021
2464,Mohawk Valley,Schoharie,1357,119,01/22/2021
2465,Southern Tier,Schuyler,1317,178,01/22/2021
2466,Finger Lakes,Seneca,1989,170,01/22/2021
2467,North Country,St. Lawrence,9036,1236,01/22/2021
2468,Southern Tier,Steuben,4745,595,01/22/2021
2469,Long Island,Suffolk,85338,14835,01/22/2021
2470,Mid-Hudson,Sullivan,3727,1029,01/22/2021
2471,Southern Tier,Tioga,1891,264,01/22/2021
2472,Southern Tier,Tompkins,6393,859,01/22/2021
2473,Mid-Hudson,Ulster,10715,1472,01/22/2021
2474,Capital Region,Warren,4728,607,01/22/2021
2475,Capital Region,Washington,2762,258,01/22/2021
2476,Finger Lakes,Wayne,5197,718,01/22/2021
2477,Mid-Hudson,Westchester,62924,10789,01/22/2021
2478,Finger Lakes,Wyoming,2653,379,01/22/2021
2479,Finger Lakes,Yates,1494,166,01/22/2021
2480,Capital Region,Albany,21922,4000,01/23/2021
2481,Western New York,Allegany,1973,242,01/23/2021
2482,New York City,Bronx,51449,8208,01/23/2021
2483,Southern Tier,Broome,12822,1374,01/23/2021
2484,Western New York,Cattaraugus,4046,468,01/23/2021
2485,Central New York,Cayuga,6048,548,01/23/2021
2486,Western New York,Chautauqua,8200,1068,01/23/2021
2487,Southern Tier,Chemung,5833,667,01/23/2021
2488,Southern Tier,Chenango,2382,187,01/23/2021
2489,North Country,Clinton,7149,1119,01/23/2021
